"date" , "count" , "lang" , "page" , "rank" , "month" , "title"
"2010-01-22" , " 951" , "en" , "R_(programming_language)" , "7189" , "201001" , "R_(programming_language)"
"2010-01-24" , "   0" , "en" , "R_(programming_language)" , "7189" , "201001" , "R_(programming_language)"
"2010-01-25" , "1047" , "en" , "R_(programming_language)" , "7189" , "201001" , "R_(programming_language)"
"2010-01-23" , "   0" , "en" , "R_(programming_language)" , "7189" , "201001" , "R_(programming_language)"
"2010-01-20" , " 953" , "en" , "R_(programming_language)" , "7189" , "201001" , "R_(programming_language)"
"2010-01-27" , " 979" , "en" , "R_(programming_language)" , "7189" , "201001" , "R_(programming_language)"
"2010-01-21" , "1018" , "en" , "R_(programming_language)" , "7189" , "201001" , "R_(programming_language)"
"2010-01-02" , " 385" , "en" , "R_(programming_language)" , "7189" , "201001" , "R_(programming_language)"
"2010-01-03" , " 391" , "en" , "R_(programming_language)" , "7189" , "201001" , "R_(programming_language)"
"2010-01-26" , " 959" , "en" , "R_(programming_language)" , "7189" , "201001" , "R_(programming_language)"
"2010-01-01" , " 360" , "en" , "R_(programming_language)" , "7189" , "201001" , "R_(programming_language)"
"2010-01-06" , " 692" , "en" , "R_(programming_language)" , "7189" , "201001" , "R_(programming_language)"
"2010-01-07" , " 857" , "en" , "R_(programming_language)" , "7189" , "201001" , "R_(programming_language)"
"2010-01-04" , " 484" , "en" , "R_(programming_language)" , "7189" , "201001" , "R_(programming_language)"
"2010-01-05" , " 610" , "en" , "R_(programming_language)" , "7189" , "201001" , "R_(programming_language)"
"2010-01-08" , " 720" , "en" , "R_(programming_language)" , "7189" , "201001" , "R_(programming_language)"
"2010-01-09" , " 563" , "en" , "R_(programming_language)" , "7189" , "201001" , "R_(programming_language)"
"2010-01-28" , " 919" , "en" , "R_(programming_language)" , "7189" , "201001" , "R_(programming_language)"
"2010-01-29" , " 869" , "en" , "R_(programming_language)" , "7189" , "201001" , "R_(programming_language)"
"2010-02-28" , " 664" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-03" , "1016" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-02" , " 945" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-01" , " 993" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-07" , " 668" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-06" , " 667" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-05" , " 981" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-04" , "1084" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-21" , " 622" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-20" , " 707" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-09" , " 902" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-22" , " 886" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-25" , " 888" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-24" , " 915" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-27" , " 727" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-26" , " 849" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-23" , "   0" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-08" , "   0" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-18" , " 941" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-19" , " 805" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-14" , " 568" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-15" , " 785" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-16" , " 948" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-17" , " 890" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-10" , " 996" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-11" , "1052" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-12" , " 971" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-02-13" , " 642" , "en" , "R_(programming_language)" , "7189" , "201002" , "R_(programming_language)"
"2010-03-19" , " 877" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-18" , " 985" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-17" , "1016" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-16" , " 884" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-15" , " 857" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-14" , " 648" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-13" , " 751" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-12" , " 962" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-11" , " 992" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-10" , " 971" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-31" , " 916" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-30" , " 948" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-08" , " 936" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-09" , " 971" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-01" , " 835" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-02" , "1059" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-03" , " 916" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-04" , " 995" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-05" , "1134" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-06" , " 684" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-07" , " 660" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-26" , " 927" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-27" , " 708" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-24" , " 866" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-25" , " 928" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-22" , " 851" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-23" , " 808" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-20" , " 664" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-21" , " 656" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-28" , " 592" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-03-29" , " 858" , "en" , "R_(programming_language)" , "7189" , "201003" , "R_(programming_language)"
"2010-04-09" , " 875" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-22" , " 946" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-21" , " 896" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-20" , " 945" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-27" , "1608" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-26" , "1461" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-25" , " 717" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-24" , " 665" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-01" , " 876" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-03" , " 591" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-02" , " 773" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-05" , " 718" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-04" , " 572" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-07" , " 940" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-06" , " 839" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-28" , " 975" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-30" , "1036" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-18" , " 708" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-19" , " 957" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-12" , " 986" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-13" , " 972" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-10" , " 589" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-11" , " 652" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-16" , " 917" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-17" , " 724" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-14" , " 892" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-15" , " 897" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-23" , " 984" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-29" , "1051" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-04-08" , " 881" , "en" , "R_(programming_language)" , "7189" , "201004" , "R_(programming_language)"
"2010-05-26" , " 989" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-27" , " 858" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-28" , " 680" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-19" , " 735" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-18" , " 692" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-31" , " 682" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-29" , " 574" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-15" , " 701" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-14" , " 820" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-17" , " 871" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-16" , " 590" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-11" , "1021" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-10" , " 971" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-13" , " 726" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-12" , " 978" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-20" , " 842" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-21" , " 833" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-22" , " 678" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-23" , " 659" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-24" , " 780" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-25" , " 865" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-08" , " 734" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-09" , " 633" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-06" , "1165" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-07" , "1143" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-04" , "1014" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-05" , "1030" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-02" , " 675" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-03" , " 999" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-01" , " 725" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-05-30" , " 559" , "en" , "R_(programming_language)" , "7189" , "201005" , "R_(programming_language)"
"2010-06-09" , " 858" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-08" , " 911" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-07" , " 882" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-06" , " 580" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-05" , " 698" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-04" , " 854" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-03" , " 943" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-02" , " 941" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-01" , " 865" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-25" , " 630" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-24" , " 696" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-27" , " 166" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-26" , "   0" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-21" , " 807" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-20" , " 563" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-23" , " 736" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-22" , " 758" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-29" , " 782" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-28" , "   0" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-18" , " 758" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-19" , " 584" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-10" , " 817" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-11" , " 524" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-12" , " 139" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-13" , "  91" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-14" , " 150" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-15" , " 431" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-16" , " 541" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-17" , " 773" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-06-30" , " 768" , "en" , "R_(programming_language)" , "7189" , "201006" , "R_(programming_language)"
"2010-07-31" , " 748" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-22" , "1044" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-23" , "1111" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-20" , "1052" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-21" , " 833" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-30" , "1041" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-27" , "1183" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-24" , " 688" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-25" , " 694" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-04" , " 443" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-05" , "   0" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-06" , " 743" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-07" , "   0" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-26" , "1151" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-01" , " 750" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-02" , " 843" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-03" , " 479" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-28" , "1141" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-29" , "1169" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-08" , "   0" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-09" , "   0" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-19" , "1232" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-18" , " 430" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-13" , " 811" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-12" , " 700" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-11" , " 493" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-10" , "   0" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-17" , " 495" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-16" , " 731" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-15" , " 821" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-07-14" , " 763" , "en" , "R_(programming_language)" , "7189" , "201007" , "R_(programming_language)"
"2010-08-16" , "1225" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-17" , "1230" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-14" , " 669" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-15" , " 729" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-12" , "1152" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-13" , "1081" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-10" , "1264" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-11" , "1311" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-18" , "1185" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-19" , "1214" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-29" , " 788" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-28" , " 750" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-27" , "1122" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-26" , "1274" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-25" , "1204" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-24" , "1280" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-23" , "1163" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-22" , " 810" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-21" , " 752" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-20" , "1027" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-05" , "1213" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-04" , "1425" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-07" , " 855" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-06" , "1143" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-01" , " 666" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-03" , "1773" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-02" , "1138" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-09" , "1249" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-08" , " 728" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-30" , "1231" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-08-31" , "1408" , "en" , "R_(programming_language)" , "7189" , "201008" , "R_(programming_language)"
"2010-09-24" , "1294" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-19" , " 928" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-18" , " 811" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-30" , "1342" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-25" , " 869" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-11" , " 795" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-10" , "1132" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-13" , "1326" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-12" , " 853" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-15" , "1493" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-14" , "1431" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-17" , "1320" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-16" , "1470" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-27" , "1328" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-06" , "1128" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-07" , "1255" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-04" , " 868" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-23" , "1277" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-08" , "1499" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-09" , "1393" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-28" , "1517" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-29" , "1426" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-02" , "1390" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-03" , "1205" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-26" , " 913" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-01" , "1402" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-20" , "1369" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-21" , "1401" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-22" , "1313" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-09-05" , " 765" , "en" , "R_(programming_language)" , "7189" , "201009" , "R_(programming_language)"
"2010-10-24" , " 885" , "en" , "R_(programming_language)" , "7189" , "201010" , "R_(programming_language)"
"2010-10-25" , "1339" , "en" , "R_(programming_language)" , "7189" , "201010" , "R_(programming_language)"
"2010-10-28" , "1648" , "en" , "R_(programming_language)" , "7189" , "201010" , "R_(programming_language)"
"2010-10-29" , "1391" , "en" , "R_(programming_language)" , "7189" , "201010" , "R_(programming_language)"
"2010-10-08" , "1203" , "en" , "R_(programming_language)" , "7189" , "201010" , "R_(programming_language)"
"2010-10-09" , " 764" , "en" , "R_(programming_language)" , "7189" , "201010" , "R_(programming_language)"
"2010-10-22" , "1284" , "en" , "R_(programming_language)" , "7189" , "201010" , "R_(programming_language)"
"2010-10-05" , "1380" , "en" , "R_(programming_language)" , "7189" , "201010" , "R_(programming_language)"
"2010-10-20" , "1379" , "en" , "R_(programming_language)" , "7189" , "201010" , "R_(programming_language)"
"2010-10-21" , "1357" , "en" , "R_(programming_language)" , "7189" , "201010" , "R_(programming_language)"
"2010-10-26" , "1596" , "en" , "R_(programming_language)" , "7189" , "201010" , "R_(programming_language)"
"2010-10-01" , "1288" , "en" , "R_(programming_language)" , "7189" , "201010" , "R_(programming_language)"
"2010-10-02" , " 972" , "en" , "R_(programming_language)" , "7189" , "201010" , "R_(programming_language)"
"2010-10-03" , " 889" , "en" , "R_(programming_language)" , "7189" , "201010" , "R_(programming_language)"
"2010-10-04" , "1427" , "en" , "R_(programming_language)" , "7189" , "201010" , "R_(programming_language)"
"2010-10-23" , " 931" , "en" , "R_(programming_language)" , "7189" , "201010" , "R_(programming_language)"
"2010-10-06" , "1454" , "en" , "R_(programming_language)" , "7189" , "201010" , "R_(programming_language)"
"2010-10-07" , "1344" , "en" , "R_(programming_language)" , "7189" , "201010" , "R_(programming_language)"
